arm,annotation_id,question_id,split,question_type,fact_type,binary_label,evidence_cluster,period_component,mean_token_nll,mean_token_entropy,max_token_entropy,one_minus_mean_top2_margin,one_minus_min_top2_margin,mean_spilled_energy_abs_delta,max_spilled_energy_abs_delta,mean_spilled_energy_delta,negative_mean_spilled_energy_delta,mean_spilled_probability_mass_after_top1,mean_spilled_probability_mass_after_top2,max_selected_step_energy_gap,all_positive,all_negative,dev_fact_type_prior
stored_six_decimal_scores,ann_full100_draft_q_0021_002,q_0021,test,top_product_month,product_name,1,ac994160af059ea0bf876f4fb569028d04c06671c6bef2c108745fe48ae0eb8d,period_component_01,0.149553,0.227708,1.669722,0.117302,0.912498,2.278761,5.336102,0.53849,-0.53849,0.077912,0.038523,1.177414,1.0,0.0,1.0
stored_six_decimal_scores,ann_full100_draft_q_0021_003,q_0021,test,top_product_month,currency_amount,1,ac994160af059ea0bf876f4fb569028d04c06671c6bef2c108745fe48ae0eb8d,period_component_01,0.235407,0.185827,0.914389,0.160383,0.875653,3.679302,10.554121,0.100835,-0.100835,0.086979,0.013575,1.532028,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0021_004,q_0021,test,top_product_month,ranking,1,ac994160af059ea0bf876f4fb569028d04c06671c6bef2c108745fe48ae0eb8d,period_component_01,0.532575,0.948322,1.429705,0.427008,0.782421,2.325316,5.003195,0.493241,-0.493241,0.28694,0.146872,1.383921,1.0,0.0,1.0
stored_six_decimal_scores,ann_full100_draft_q_0021_005,q_0021,test,top_product_month,percentage,1,ac994160af059ea0bf876f4fb569028d04c06671c6bef2c108745fe48ae0eb8d,period_component_01,1.216044,1.905551,2.33238,0.74868,1.0,2.287894,4.545618,1.752694,-1.752694,0.626602,0.504523,2.161999,1.0,0.0,0.8333333333333334
stored_six_decimal_scores,ann_full100_draft_q_0025_001,q_0025,dev,top_product_month,month,0,2ed6d2e376316f9173b949a78dcc2cbfa5757718c945c924f766c8411466927d,period_component_04,5e-06,6.7e-05,0.000332,6.99999999998e-06,3.4e-05,3.441526,8.149158,-0.899859,0.899859,5e-06,3e-06,2.3e-05,1.0,0.0,0.0
stored_six_decimal_scores,ann_full100_draft_q_0025_002,q_0025,dev,top_product_month,product_name,1,2ed6d2e376316f9173b949a78dcc2cbfa5757718c945c924f766c8411466927d,period_component_04,0.227149,0.32383,1.17129,0.224283,0.841111,7.134569,11.822924,0.579775,-0.579775,0.129723,0.035163,1.052076,1.0,0.0,1.0
stored_six_decimal_scores,ann_full100_draft_q_0025_003,q_0025,dev,top_product_month,product_stock_code,0,2ed6d2e376316f9173b949a78dcc2cbfa5757718c945c924f766c8411466927d,period_component_04,0.064731,0.10686,0.637859,0.107097,0.642078,3.744752,6.218613,-0.453053,0.453053,0.053658,0.000218,0.388086,1.0,0.0,0.8
stored_six_decimal_scores,ann_full100_draft_q_0025_004,q_0025,dev,top_product_month,product_name,1,2ed6d2e376316f9173b949a78dcc2cbfa5757718c945c924f766c8411466927d,period_component_04,0.000552,0.004817,0.016054,0.000878,0.00315,3.49959,5.498102,-0.106696,0.106696,0.000551,0.000225,0.001898,1.0,0.0,1.0
stored_six_decimal_scores,ann_full100_draft_q_0025_005,q_0025,dev,top_product_month,currency_amount,1,2ed6d2e376316f9173b949a78dcc2cbfa5757718c945c924f766c8411466927d,period_component_04,0.037151,0.094508,0.583099,0.061265,0.537921,2.490471,7.85845,-0.215401,0.215401,0.032618,0.00397,0.313343,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0025_006,q_0025,dev,top_product_month,ranking,1,2ed6d2e376316f9173b949a78dcc2cbfa5757718c945c924f766c8411466927d,period_component_04,0.544844,0.956578,1.388866,0.465799,0.769859,2.184101,4.628826,0.481708,-0.481708,0.298325,0.130851,1.327791,1.0,0.0,1.0
stored_six_decimal_scores,ann_full100_draft_q_0038_001,q_0038,dev,country_comparison_month,month,0,93fb56e238b4f37ca5869c08a77ab7bffcbb2e19c78d49ddd9a18d8904d2d654,period_component_02,1.8e-05,0.000227,0.001295,2.4e-05,0.000139,3.854165,7.749996,-0.229165,0.229165,1.8e-05,1.2e-05,0.000103,1.0,0.0,0.0
stored_six_decimal_scores,ann_full100_draft_q_0038_002,q_0038,dev,country_comparison_month,country,1,93fb56e238b4f37ca5869c08a77ab7bffcbb2e19c78d49ddd9a18d8904d2d654,period_component_02,0.700464,1.021541,1.021541,0.844784,0.844784,0.793505,0.793505,0.793505,-0.793505,0.503645,0.162505,0.700466,1.0,0.0,0.7142857142857143
stored_six_decimal_scores,ann_full100_draft_q_0038_003,q_0038,dev,country_comparison_month,comparison_direction,1,93fb56e238b4f37ca5869c08a77ab7bffcbb2e19c78d49ddd9a18d8904d2d654,period_component_02,0.040308,0.167859,0.416346,0.069461,0.203225,5.203436,10.321018,0.042927,-0.042927,0.038461,0.007461,0.115807,1.0,0.0,0.6666666666666666
stored_six_decimal_scores,ann_full100_draft_q_0038_004,q_0038,dev,country_comparison_month,currency_amount,0,93fb56e238b4f37ca5869c08a77ab7bffcbb2e19c78d49ddd9a18d8904d2d654,period_component_02,0.04385,0.120121,0.569201,0.076571,0.49096,3.523287,6.987043,0.160961,-0.160961,0.039431,0.002291,0.282701,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0038_005,q_0038,dev,country_comparison_month,currency_amount,0,93fb56e238b4f37ca5869c08a77ab7bffcbb2e19c78d49ddd9a18d8904d2d654,period_component_02,8.9e-05,0.000841,0.005421,0.000168,0.001264,3.120565,7.960735,-0.509449,0.509449,8.9e-05,1.1e-05,0.000637,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0038_006,q_0038,dev,country_comparison_month,currency_amount,1,93fb56e238b4f37ca5869c08a77ab7bffcbb2e19c78d49ddd9a18d8904d2d654,period_component_02,0.468528,0.97247,1.919234,0.421535,0.910947,3.448047,6.069517,0.106976,-0.106976,0.305131,0.188726,1.019913,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0054_001,q_0054,test,monthly_revenue_change,month,0,5c4cbe105f0ee7be6c3cb7d7715e304d41fbc6ab0822661f181000ec13cdcc50,period_component_01,0.007782,0.033969,0.17642,0.015053,0.084346,2.277539,4.375004,0.361857,-0.361857,0.007627,0.000202,0.043184,1.0,0.0,0.0
stored_six_decimal_scores,ann_full100_draft_q_0054_002,q_0054,test,monthly_revenue_change,month,0,5c4cbe105f0ee7be6c3cb7d7715e304d41fbc6ab0822661f181000ec13cdcc50,period_component_01,7.8e-05,0.000751,0.004093,0.000147,0.000817,2.31232,4.75,-0.520643,0.520643,7.8e-05,1e-05,0.000437,1.0,0.0,0.0
stored_six_decimal_scores,ann_full100_draft_q_0054_003,q_0054,test,monthly_revenue_change,comparison_direction,0,5c4cbe105f0ee7be6c3cb7d7715e304d41fbc6ab0822661f181000ec13cdcc50,period_component_01,0.047409,0.269832,0.269832,0.06377,0.06377,0.752768,0.752768,0.752768,-0.752768,0.046302,0.028835,0.047409,1.0,0.0,0.6666666666666666
stored_six_decimal_scores,ann_full100_draft_q_0054_004,q_0054,test,monthly_revenue_change,currency_amount,1,5c4cbe105f0ee7be6c3cb7d7715e304d41fbc6ab0822661f181000ec13cdcc50,period_component_01,0.357541,0.897588,1.701759,0.431337,0.835122,1.578641,4.380194,0.395514,-0.395514,0.278704,0.126071,0.869806,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0054_005,q_0054,test,monthly_revenue_change,percentage,0,5c4cbe105f0ee7be6c3cb7d7715e304d41fbc6ab0822661f181000ec13cdcc50,period_component_01,0.669988,0.997715,2.389055,0.415341,0.969707,3.187435,8.378345,1.243914,-1.243914,0.328676,0.242012,2.363161,1.0,0.0,0.8333333333333334
stored_six_decimal_scores,ann_full100_draft_q_0054_006,q_0054,test,monthly_revenue_change,currency_amount,1,5c4cbe105f0ee7be6c3cb7d7715e304d41fbc6ab0822661f181000ec13cdcc50,period_component_01,0.174467,0.210522,1.329726,0.123695,0.680222,2.341511,6.128096,0.229262,-0.229262,0.074075,0.024456,1.475813,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0054_007,q_0054,test,monthly_revenue_change,percentage,0,5c4cbe105f0ee7be6c3cb7d7715e304d41fbc6ab0822661f181000ec13cdcc50,period_component_01,0.023949,0.096958,0.388045,0.041706,0.218948,1.876864,4.755075,0.251566,-0.251566,0.022767,0.003829,0.119925,1.0,0.0,0.8333333333333334
stored_six_decimal_scores,ann_full100_draft_q_0068_001,q_0068,dev,top3_products_month,month,0,2ed6d2e376316f9173b949a78dcc2cbfa5757718c945c924f766c8411466927d,period_component_04,1.8e-05,0.000226,0.001317,2.3e-05,0.000132,4.332862,8.247169,-0.249528,0.249528,1.8e-05,1.3e-05,0.000105,1.0,0.0,0.0
stored_six_decimal_scores,ann_full100_draft_q_0068_002,q_0068,dev,top3_products_month,ranking,1,2ed6d2e376316f9173b949a78dcc2cbfa5757718c945c924f766c8411466927d,period_component_04,0.110309,0.286937,0.56916,0.188777,0.376617,3.201373,5.277241,-2.075868,2.075868,0.099038,0.0093,0.220114,1.0,0.0,1.0
stored_six_decimal_scores,ann_full100_draft_q_0068_003,q_0068,dev,top3_products_month,product_name,1,2ed6d2e376316f9173b949a78dcc2cbfa5757718c945c924f766c8411466927d,period_component_04,0.057005,0.15635,1.361893,0.070176,0.664846,5.187811,11.427509,0.266822,-0.266822,0.045084,0.019991,0.553844,1.0,0.0,1.0
stored_six_decimal_scores,ann_full100_draft_q_0068_004,q_0068,dev,top3_products_month,currency_amount,1,2ed6d2e376316f9173b949a78dcc2cbfa5757718c945c924f766c8411466927d,period_component_04,0.111947,0.178246,1.009561,0.152065,1.0,2.248811,7.297628,0.028061,-0.028061,0.085022,0.01798,0.693762,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0068_005,q_0068,dev,top3_products_month,ranking,1,2ed6d2e376316f9173b949a78dcc2cbfa5757718c945c924f766c8411466927d,period_component_04,3e-06,5e-05,9.2e-05,5.00000000003e-06,9.99999999995e-06,2.124988,2.5,-2.124988,2.124988,3e-06,1e-06,6e-06,1.0,0.0,1.0
stored_six_decimal_scores,ann_full100_draft_q_0068_006,q_0068,dev,top3_products_month,product_name,1,2ed6d2e376316f9173b949a78dcc2cbfa5757718c945c924f766c8411466927d,period_component_04,0.129909,0.17062,1.292083,0.110121,0.858293,3.849269,9.000116,0.775785,-0.775785,0.067105,0.024088,1.166529,1.0,0.0,1.0
stored_six_decimal_scores,ann_full100_draft_q_0068_007,q_0068,dev,top3_products_month,currency_amount,1,2ed6d2e376316f9173b949a78dcc2cbfa5757718c945c924f766c8411466927d,period_component_04,5.2e-05,0.000526,0.003192,9.7e-05,0.000684,1.931791,6.749989,-0.409042,0.409042,5.2e-05,6e-06,0.000349,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0068_008,q_0068,dev,top3_products_month,ranking,1,2ed6d2e376316f9173b949a78dcc2cbfa5757718c945c924f766c8411466927d,period_component_04,2e-06,3.7e-05,5.5e-05,2.99999999998e-06,5.00000000003e-06,2.000009,4.0,-1.999991,1.999991,2e-06,1e-06,4e-06,1.0,0.0,1.0
stored_six_decimal_scores,ann_full100_draft_q_0068_009,q_0068,dev,top3_products_month,product_name,1,2ed6d2e376316f9173b949a78dcc2cbfa5757718c945c924f766c8411466927d,period_component_04,0.018692,0.083066,0.466101,0.030743,0.1757,1.936852,5.500055,0.938302,-0.938302,0.017759,0.004776,0.107576,1.0,0.0,1.0
stored_six_decimal_scores,ann_full100_draft_q_0068_010,q_0068,dev,top3_products_month,currency_amount,1,2ed6d2e376316f9173b949a78dcc2cbfa5757718c945c924f766c8411466927d,period_component_04,5e-06,7.2e-05,0.00022,9.00000000004e-06,3.1e-05,2.574926,7.499252,-0.899922,0.899922,5e-06,2e-06,1.9e-05,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0082_001,q_0082,test,product_revenue_share_month,month,0,8a9ead37cbe38f3ee4d8eef26327e1a8f46971592e9e8f2d1ee4ca253a79ffa2,period_component_02,0.01388,0.051265,0.30732,0.025907,0.155415,5.228064,10.618376,-0.061393,0.061393,0.013318,0.000728,0.083263,1.0,0.0,0.0
stored_six_decimal_scores,ann_full100_draft_q_0082_002,q_0082,test,product_revenue_share_month,product_name,1,8a9ead37cbe38f3ee4d8eef26327e1a8f46971592e9e8f2d1ee4ca253a79ffa2,period_component_02,0.316486,0.346881,2.646394,0.179667,0.976791,5.33277,11.625696,0.79244,-0.79244,0.122198,0.064728,2.246954,1.0,0.0,1.0
stored_six_decimal_scores,ann_full100_draft_q_0082_003,q_0082,test,product_revenue_share_month,percentage,1,8a9ead37cbe38f3ee4d8eef26327e1a8f46971592e9e8f2d1ee4ca253a79ffa2,period_component_02,1.015888,1.315073,2.227787,0.553678,0.954197,3.253496,6.763968,1.618321,-1.618321,0.415494,0.277309,2.828259,1.0,0.0,0.8333333333333334
stored_six_decimal_scores,ann_full100_draft_q_0082_004,q_0082,test,product_revenue_share_month,currency_amount,1,8a9ead37cbe38f3ee4d8eef26327e1a8f46971592e9e8f2d1ee4ca253a79ffa2,period_component_02,0.096199,0.284054,1.036281,0.14318,0.545541,2.252975,8.112144,0.098739,-0.098739,0.083412,0.023644,0.39612,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0092_001,q_0092,dev,return_impact_month,month,0,5a9ea409e91acadb82cd28d45be28c8fbce0c03f0c61f9c390158ee11dd5c09c,period_component_03,0.000343,0.002724,0.016324,0.000626,0.003754,3.979166,7.874996,0.187501,-0.187501,0.000342,5.9e-05,0.002056,1.0,0.0,0.0
stored_six_decimal_scores,ann_full100_draft_q_0092_002,q_0092,dev,return_impact_month,currency_amount,1,5a9ea409e91acadb82cd28d45be28c8fbce0c03f0c61f9c390158ee11dd5c09c,period_component_03,0.269498,0.428361,1.251666,0.246644,0.892872,2.111738,4.500257,0.357554,-0.357554,0.147153,0.047662,1.313477,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0092_003,q_0092,dev,return_impact_month,currency_amount,0,5a9ea409e91acadb82cd28d45be28c8fbce0c03f0c61f9c390158ee11dd5c09c,period_component_03,0.02274,0.057026,0.597431,0.039185,0.450793,2.578108,7.828951,-0.077631,0.077631,0.020118,0.001052,0.261702,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0026_001,q_0026,test,top_product_month,month,0,58fc64092844e2a9e538aab5710b858daede12471879bf0147b92b99352088d1,period_component_02,7e-06,0.000102,0.000547,9.00000000004e-06,5.1e-05,3.32401,8.569061,-0.69901,0.69901,7e-06,5e-06,4e-05,1.0,0.0,0.0
stored_six_decimal_scores,ann_full100_draft_q_0026_002,q_0026,test,top_product_month,product_name,1,58fc64092844e2a9e538aab5710b858daede12471879bf0147b92b99352088d1,period_component_02,0.066631,0.166694,1.653549,0.067674,0.67494,3.949314,8.500204,0.375747,-0.375747,0.0487,0.029726,0.665085,1.0,0.0,1.0
stored_six_decimal_scores,ann_full100_draft_q_0026_003,q_0026,test,top_product_month,product_stock_code,1,58fc64092844e2a9e538aab5710b858daede12471879bf0147b92b99352088d1,period_component_02,0.026937,0.071952,0.423919,0.049715,0.296409,4.260103,6.75,-0.593436,0.593436,0.024896,7.8e-05,0.160671,1.0,0.0,0.8
stored_six_decimal_scores,ann_full100_draft_q_0026_004,q_0026,test,top_product_month,currency_amount,1,58fc64092844e2a9e538aab5710b858daede12471879bf0147b92b99352088d1,period_component_02,0.100881,0.19516,0.803494,0.158912,0.814678,3.153176,8.600185,-0.236503,0.236503,0.082855,0.006798,0.523186,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0026_005,q_0026,test,top_product_month,currency_amount,1,58fc64092844e2a9e538aab5710b858daede12471879bf0147b92b99352088d1,period_component_02,0.000435,0.003509,0.023096,0.000782,0.005092,4.780373,10.149254,-0.363695,0.363695,0.000435,8.7e-05,0.002914,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0026_006,q_0026,test,top_product_month,currency_amount,1,58fc64092844e2a9e538aab5710b858daede12471879bf0147b92b99352088d1,period_component_02,0.03473,0.107256,0.481239,0.062966,0.303282,3.232468,8.074762,-0.732449,0.732449,0.0324,0.001834,0.170488,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0026_007,q_0026,test,top_product_month,currency_amount,1,58fc64092844e2a9e538aab5710b858daede12471879bf0147b92b99352088d1,period_component_02,0.015848,0.070452,0.338243,0.029026,0.13207,2.057462,7.450157,-0.042568,0.042568,0.015388,0.00175,0.075584,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0039_001,q_0039,test,country_comparison_month,country,1,ec39ee97487fa4f5a7182fd23d18b2efeab98a01daf0a0d5106002e2e22bae73,period_component_02,1.508094,0.978986,0.978986,0.61969,0.61969,1.483078,1.483078,-1.483078,1.483078,0.398359,0.177027,1.508095,1.0,0.0,0.7142857142857143
stored_six_decimal_scores,ann_full100_draft_q_0039_002,q_0039,test,country_comparison_month,comparison_direction,1,ec39ee97487fa4f5a7182fd23d18b2efeab98a01daf0a0d5106002e2e22bae73,period_component_02,0.007042,0.053703,0.126044,0.009869,0.023404,5.335241,10.579718,0.045382,-0.045382,0.006996,0.004122,0.016922,1.0,0.0,0.6666666666666666
stored_six_decimal_scores,ann_full100_draft_q_0039_003,q_0039,test,country_comparison_month,currency_amount,0,ec39ee97487fa4f5a7182fd23d18b2efeab98a01daf0a0d5106002e2e22bae73,period_component_02,0.02388,0.082932,0.467785,0.04187,0.330979,3.687053,6.625,0.038101,-0.038101,0.022256,0.002641,0.18265,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0039_004,q_0039,test,country_comparison_month,currency_amount,0,ec39ee97487fa4f5a7182fd23d18b2efeab98a01daf0a0d5106002e2e22bae73,period_component_02,1.3e-05,0.000176,0.000885,2e-05,8.6e-05,3.627269,9.147697,-0.427263,0.427263,1.3e-05,7e-06,6.5e-05,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0039_005,q_0039,test,country_comparison_month,currency_amount,1,ec39ee97487fa4f5a7182fd23d18b2efeab98a01daf0a0d5106002e2e22bae73,period_component_02,0.13934,0.183459,1.738634,0.094975,0.928619,2.64778,5.368984,0.07832,-0.07832,0.068964,0.042952,1.381046,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0039_006,q_0039,test,country_comparison_month,currency_amount,0,ec39ee97487fa4f5a7182fd23d18b2efeab98a01daf0a0d5106002e2e22bae73,period_component_02,0.091861,0.291525,0.922145,0.139909,0.550849,3.164916,6.951891,0.17195,-0.17195,0.080921,0.021932,0.341726,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0043_001,q_0043,dev,country_comparison_month,month,0,0d534fdaf17a79c72b68096a114cf8b8b207f98ce1cc28520f040cf15381ea5d,period_component_03,5.4e-05,0.00059,0.003496,7.8e-05,0.000464,3.604166,6.874998,0.229167,-0.229167,5.4e-05,3.1e-05,0.000324,1.0,0.0,0.0
stored_six_decimal_scores,ann_full100_draft_q_0043_002,q_0043,dev,country_comparison_month,country,0,0d534fdaf17a79c72b68096a114cf8b8b207f98ce1cc28520f040cf15381ea5d,period_component_03,0.072637,0.294628,0.294628,0.129511,0.129511,0.219431,0.219431,-0.219431,0.219431,0.070062,0.010613,0.072638,1.0,0.0,0.7142857142857143
stored_six_decimal_scores,ann_full100_draft_q_0043_003,q_0043,dev,country_comparison_month,comparison_direction,0,0d534fdaf17a79c72b68096a114cf8b8b207f98ce1cc28520f040cf15381ea5d,period_component_03,0.045825,0.1656,0.453703,0.080131,0.271878,5.050561,9.924511,0.088306,-0.088306,0.043004,0.005876,0.150814,1.0,0.0,0.6666666666666666
stored_six_decimal_scores,ann_full100_draft_q_0043_004,q_0043,dev,country_comparison_month,currency_amount,1,0d534fdaf17a79c72b68096a114cf8b8b207f98ce1cc28520f040cf15381ea5d,period_component_03,0.32076,0.481059,1.837683,0.235997,0.88831,2.369875,8.441664,0.299514,-0.299514,0.154076,0.072156,1.835943,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0043_005,q_0043,dev,country_comparison_month,country,0,0d534fdaf17a79c72b68096a114cf8b8b207f98ce1cc28520f040cf15381ea5d,period_component_03,0.043381,0.201479,0.252531,0.075926,0.103281,4.426895,4.778818,0.351923,-0.351923,0.042352,0.008777,0.057945,1.0,0.0,0.7142857142857143
stored_six_decimal_scores,ann_full100_draft_q_0058_001,q_0058,dev,monthly_revenue_change,month,0,8295415b837b5f3bf057afc0a8cf86db8e033bcb6e05d98c966da62a042c41c8,period_component_02,0.036798,0.114066,0.680794,0.056282,0.33724,2.978684,4.875317,0.81309,-0.81309,0.03303,0.009778,0.220457,1.0,0.0,0.0
stored_six_decimal_scores,ann_full100_draft_q_0058_002,q_0058,dev,monthly_revenue_change,currency_amount,0,8295415b837b5f3bf057afc0a8cf86db8e033bcb6e05d98c966da62a042c41c8,period_component_02,0.043111,0.101986,1.173179,0.047766,0.559604,3.765121,7.974834,0.139001,-0.139001,0.033997,0.020229,0.528606,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0058_003,q_0058,dev,monthly_revenue_change,month,0,8295415b837b5f3bf057afc0a8cf86db8e033bcb6e05d98c966da62a042c41c8,period_component_02,6.1e-05,0.000666,0.002163,0.000107,0.000364,3.07266,6.1861,-0.947656,0.947656,6.1e-05,1.5e-05,0.000206,1.0,0.0,0.0
stored_six_decimal_scores,ann_full100_draft_q_0058_004,q_0058,dev,monthly_revenue_change,currency_amount,0,8295415b837b5f3bf057afc0a8cf86db8e033bcb6e05d98c966da62a042c41c8,period_component_02,7e-06,8.9e-05,0.000823,9.00000000004e-06,8.4e-05,3.364631,8.0,0.019988,-0.019988,7e-06,4e-06,6.3e-05,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0058_005,q_0058,dev,monthly_revenue_change,currency_amount,0,8295415b837b5f3bf057afc0a8cf86db8e033bcb6e05d98c966da62a042c41c8,period_component_02,0.018328,0.083978,0.470328,0.030651,0.191984,2.345012,5.000113,0.242918,-0.242918,0.017549,0.004446,0.115549,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0058_006,q_0058,dev,monthly_revenue_change,percentage,0,8295415b837b5f3bf057afc0a8cf86db8e033bcb6e05d98c966da62a042c41c8,period_component_02,0.642482,0.978087,2.500725,0.45952,0.935238,3.872919,9.777084,0.609644,-0.609644,0.322349,0.185178,2.304321,1.0,0.0,0.8333333333333334
stored_six_decimal_scores,ann_full100_draft_q_0064_001,q_0064,test,top3_products_month,month,0,ac994160af059ea0bf876f4fb569028d04c06671c6bef2c108745fe48ae0eb8d,period_component_01,1.3e-05,0.000167,0.000906,1.9e-05,0.000104,3.380545,9.158272,-0.838878,0.838878,1.3e-05,8e-06,7.2e-05,1.0,0.0,0.0
stored_six_decimal_scores,ann_full100_draft_q_0064_002,q_0064,test,top3_products_month,ranking,0,ac994160af059ea0bf876f4fb569028d04c06671c6bef2c108745fe48ae0eb8d,period_component_01,0.091102,0.26385,0.524372,0.155899,0.311162,2.927675,4.855009,-1.927334,1.927334,0.083312,0.010725,0.181864,1.0,0.0,1.0
stored_six_decimal_scores,ann_full100_draft_q_0064_003,q_0064,test,top3_products_month,product_name,0,ac994160af059ea0bf876f4fb569028d04c06671c6bef2c108745fe48ae0eb8d,period_component_01,0.007326,0.042929,0.417706,0.009641,0.094334,3.638654,6.875078,0.236365,-0.236365,0.007072,0.004504,0.072083,1.0,0.0,1.0
stored_six_decimal_scores,ann_full100_draft_q_0064_004,q_0064,test,top3_products_month,currency_amount,0,ac994160af059ea0bf876f4fb569028d04c06671c6bef2c108745fe48ae0eb8d,period_component_01,0.076412,0.155575,1.160999,0.101366,0.799101,2.365214,7.675621,-0.02339,0.02339,0.058995,0.016624,0.672203,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0064_005,q_0064,test,top3_products_month,ranking,0,ac994160af059ea0bf876f4fb569028d04c06671c6bef2c108745fe48ae0eb8d,period_component_01,4e-06,5.6e-05,0.000106,5.99999999995e-06,1.2e-05,1.937489,2.0,-1.937489,1.937489,4e-06,1e-06,8e-06,1.0,0.0,1.0
stored_six_decimal_scores,ann_full100_draft_q_0064_006,q_0064,test,top3_products_month,product_name,0,ac994160af059ea0bf876f4fb569028d04c06671c6bef2c108745fe48ae0eb8d,period_component_01,0.207468,0.189533,0.93747,0.154387,0.769828,2.099693,6.875015,0.650313,-0.650313,0.083236,0.012085,1.036179,1.0,0.0,1.0
stored_six_decimal_scores,ann_full100_draft_q_0064_007,q_0064,test,top3_products_month,currency_amount,0,ac994160af059ea0bf876f4fb569028d04c06671c6bef2c108745fe48ae0eb8d,period_component_01,3e-06,4.1e-05,0.000202,5.00000000003e-06,2.50000000001e-05,2.511363,7.124989,-0.443179,0.443179,3e-06,1e-06,1.5e-05,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0064_008,q_0064,test,top3_products_month,ranking,1,ac994160af059ea0bf876f4fb569028d04c06671c6bef2c108745fe48ae0eb8d,period_component_01,2e-06,3.6e-05,5.9e-05,2.99999999998e-06,5.99999999995e-06,2.000004,3.75,-1.749996,1.749996,2e-06,1e-06,4e-06,1.0,0.0,1.0
stored_six_decimal_scores,ann_full100_draft_q_0064_009,q_0064,test,top3_products_month,product_name,1,ac994160af059ea0bf876f4fb569028d04c06671c6bef2c108745fe48ae0eb8d,period_component_01,0.040009,0.1397,0.973681,0.047979,0.360812,1.716722,4.500055,0.471002,-0.471002,0.034819,0.021659,0.302147,1.0,0.0,1.0
stored_six_decimal_scores,ann_full100_draft_q_0064_010,q_0064,test,top3_products_month,currency_amount,1,ac994160af059ea0bf876f4fb569028d04c06671c6bef2c108745fe48ae0eb8d,period_component_01,4e-06,5.9e-05,0.000143,6.99999999998e-06,1.9e-05,3.187458,9.124577,-0.912454,0.912454,4e-06,1e-06,1.1e-05,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0076_001,q_0076,dev,product_revenue_share_month,month,0,ac994160af059ea0bf876f4fb569028d04c06671c6bef2c108745fe48ae0eb8d,period_component_01,0.006045,0.028516,0.170913,0.011438,0.068607,5.069887,10.794327,-0.111552,0.111552,0.005937,0.000436,0.036259,1.0,0.0,0.0
stored_six_decimal_scores,ann_full100_draft_q_0076_002,q_0076,dev,product_revenue_share_month,product_name,1,ac994160af059ea0bf876f4fb569028d04c06671c6bef2c108745fe48ae0eb8d,period_component_01,0.120651,0.285157,2.226541,0.092045,0.726567,2.961873,8.250032,0.757417,-0.757417,0.077856,0.063667,0.959133,1.0,0.0,1.0
stored_six_decimal_scores,ann_full100_draft_q_0076_003,q_0076,dev,product_revenue_share_month,currency_amount,1,ac994160af059ea0bf876f4fb569028d04c06671c6bef2c108745fe48ae0eb8d,period_component_01,0.044049,0.174519,0.665882,0.064544,0.359637,3.451123,6.604549,0.238545,-0.238545,0.040476,0.016407,0.226431,1.0,0.0,0.575
stored_six_decimal_scores,ann_full100_draft_q_0076_004,q_0076,dev,product_revenue_share_month,currency_amount,1,ac994160af059ea0bf876f4fb569028d04c06671c6bef2c108745fe48ae0eb8d,period_component_01,0.128002,0.388945,1.750849,0.14759,0.631489,3.456284,7.997452,0.309562,-0.309562,0.103122,0.058654,0.499159,1.0,0.0,0.575
